n,p,K,allinformative,balanced,constrained,fit_constrained,timemean,timesd,arimean,arisd,avglogpropmean,avglogpropstd,avgmeanmean,avgmeanstd,avgcovmean,avgcovstd
128,16,2,False,False,False,True,0.01243135929107666,0.006721636103022369,-0.014898714035824129,0.03247849463354857,0.9031774078563668,0.15285324536643013,nan,nan,3.478641465719852,0.3034241334184675
128,16,2,False,False,False,False,0.01991398334503174,0.005166246028364973,0.791926276751558,0.17759585900641672,0.8218041202076993,0.7526915706828525,nan,nan,nan,nan
128,16,3,True,True,True,True,0.00735626220703125,0.002586962543683132,1.0,0.0,0.010964872838779135,0.010964872838778719,nan,nan,6.31447455189809,0.5393936769264703
128,16,3,True,True,True,False,0.015099287033081055,0.006670122520256014,1.0,0.0,0.010964872838779135,0.010964872838778719,nan,nan,nan,nan
128,16,3,True,True,False,True,0.01105029582977295,0.0023926920735236655,0.8908614555163616,0.1458650547000614,0.06709475978022954,0.08552733986127348,nan,nan,2.935246626033581,0.22876624344602864
128,16,3,True,True,False,False,0.021250367164611816,0.005944204111503326,0.9953140161043752,0.009372784590573262,0.009299706950156842,0.01194604906382089,nan,nan,nan,nan
128,16,3,True,False,True,True,0.01137540340423584,0.003791651004175033,0.7371259508985065,0.3223581463375011,0.7926959941177083,0.5304987212682436,nan,nan,6.247595597227518,0.8674564360206573
128,16,3,True,False,True,False,0.021780514717102052,0.013032720278936422,0.6840646448982333,0.3232990139587282,0.7609570524903241,0.5132525061502593,nan,nan,nan,nan
128,16,3,True,False,False,True,0.01536107063293457,0.005007916626912257,0.19989060489869065,0.1218356945454653,0.8845601034955646,0.19341583793429964,nan,nan,2.976681041310728,0.12972787585068069
128,16,3,True,False,False,False,0.031235671043395995,0.006933676882051873,0.46435279590673206,0.25425960750896665,0.8736148250760196,0.3603214870364695,nan,nan,nan,nan
128,16,3,False,True,True,True,0.009940028190612793,0.0018162264197393798,0.9149726700616474,0.16250678766784918,0.06327839973492284,0.12982015272356526,nan,nan,6.630652888371854,1.0228299092223887
128,16,3,False,True,True,False,0.01729893684387207,0.005272620036374958,0.8547542087126093,0.1938312110651576,0.06396935354566077,0.13628889123491345,nan,nan,nan,nan
128,16,3,False,True,False,True,0.013799905776977539,0.0025978187938603035,0.16771000892744128,0.13142532751358252,0.28660877780362,0.16003658751808275,nan,nan,2.9679650525225503,0.185786626393067
128,16,3,False,True,False,False,0.04172911643981934,0.008388163538364505,0.5067303306001782,0.25576257369426053,0.22923804961298022,0.170489623799502,nan,nan,nan,nan
128,16,3,False,False,True,True,0.019037413597106933,0.004384062314579906,0.5814539456190828,0.3028274069906133,0.8225956740449692,0.3669942952166941,nan,nan,6.764629756413079,0.991023797438492
128,16,3,False,False,True,False,0.03204319477081299,0.009015908290066012,0.206137055548536,0.1384611011771449,0.8644636630955173,0.21990585436463106,nan,nan,nan,nan
128,16,3,False,False,False,True,0.016993165016174316,0.004733723599524156,-0.00032461436912760016,0.03905956679534699,0.8660567906001159,0.07506879814889046,nan,nan,3.0512711703177207,0.19062138621176705
128,16,3,False,False,False,False,0.03870327472686767,0.011937109869453528,0.445789637378781,0.2311512390679133,0.9290048448322205,0.3104518443249778,nan,nan,nan,nan
128,16,4,True,True,True,True,0.009450984001159669,0.0011601801274308786,0.9628311043603898,0.1115066869188308,0.033436972630345105,0.10031091789103531,nan,nan,6.3505427387615985,1.0309942744430014
128,16,4,True,True,True,False,0.01505885124206543,0.00038899915652260267,0.9625858476287164,0.11224245711385081,0.03126119696174916,0.09378359088524747,nan,nan,nan,nan
128,16,4,True,True,False,True,0.012932300567626953,0.0027141789147619244,0.8260557646884893,0.16963042262460182,0.10613829805803379,0.1281234555813645,nan,nan,2.5521043902735925,0.14462403771861407
128,16,4,True,True,False,False,0.024706006050109863,0.005252172205705607,0.8609619050099214,0.15574262760165106,0.08249496895447389,0.09863278002209154,nan,nan,nan,nan
128,16,4,True,False,True,True,0.015318346023559571,0.00543915222843293,0.631798125016543,0.30262112200571567,0.7054470583948398,0.3963381723467959,nan,nan,6.285780348539218,0.80544100190436
128,16,4,True,False,True,False,0.03511919975280762,0.017230558485778036,0.6137942899271991,0.3175708334895626,0.7173024031842019,0.39376910858920805,nan,nan,nan,nan
128,16,4,True,False,False,True,0.015936636924743654,0.0033332321720832827,0.12280890573359618,0.05797174877177975,0.8153776361909374,0.08930920637393702,nan,nan,2.8281148983495417,0.19674276096891932
128,16,4,True,False,False,False,0.03948457241058349,0.012970758644727786,0.29817375088796044,0.10648630372884912,0.7977581242056463,0.20701635842447427,nan,nan,nan,nan
128,16,4,False,True,True,True,0.01454756259918213,0.00482287148054838,0.7749386755348392,0.18435842437590502,0.12406394459583144,0.1381995404927353,nan,nan,6.172888810525847,0.8349036307381311
128,16,4,False,True,True,False,0.023702716827392577,0.01010240346588907,0.6933566068382692,0.23920818402738828,0.11864699518871076,0.11668170144712574,nan,nan,nan,nan
128,16,4,False,True,False,True,0.016342306137084962,0.003098153083465515,0.1637054616898517,0.07586304893525035,0.24318671022834176,0.10135045683338467,nan,nan,2.6439697570669063,0.19768380212271078
128,16,4,False,True,False,False,0.03093574047088623,0.006211667873401394,0.26004463561101343,0.13920980081896708,0.1932828259618651,0.10550358910485638,nan,nan,nan,nan
128,16,4,False,False,True,True,0.018699049949645996,0.003798249603162008,0.44185681986096065,0.2886527967643678,0.8881661629363133,0.25802911695255515,nan,nan,7.309065881753108,3.0929603455713814
128,16,4,False,False,True,False,0.034946775436401366,0.01373291687302955,0.17842677442735014,0.09872425409292437,0.8075694839483987,0.22883797547833498,nan,nan,nan,nan
128,16,4,False,False,False,True,0.018344640731811523,0.004071379850232896,0.008307524195011342,0.049131656205859166,0.7739505351197511,0.1141975464984806,nan,nan,2.8399168496020937,0.22802086234847152
128,16,4,False,False,False,False,0.04802348613739014,0.01887516131244056,0.38897887929282055,0.16015557825989896,0.6945115518896766,0.25401709863185284,nan,nan,nan,nan
512,16,2,True,True,True,True,0.010003924369812012,0.0010347863662761487,1.0,0.0,0.0,0.0,nan,nan,8.315102731050786,1.9962279822435969
512,16,2,True,True,True,False,0.015766286849975587,0.007470584469757286,1.0,0.0,0.0,0.0,nan,nan,nan,nan
512,16,2,True,True,False,True,0.012864971160888672,0.0032396571653443493,0.9425134995743616,0.09344792899696541,0.022161709097484737,0.0385624495037965,nan,nan,3.251332151982927,0.2464433569497266
512,16,2,True,True,False,False,0.017713356018066406,0.0025523893381398876,1.0,0.0,0.0,0.0,6.421777736916249,0.8508722121913115,nan,nan
512,16,2,True,False,True,True,0.010343098640441894,0.0004268286100330101,1.0,0.0,0.6226987122307085,0.7626470542267072,nan,nan,8.349724373316139,2.012733947812263
512,16,2,True,False,True,False,0.013991260528564453,0.00120052140936412,1.0,0.0,0.6226987122307085,0.7626470542267072,nan,nan,nan,nan
512,16,2,True,False,False,True,0.016511249542236327,0.003432122050561048,0.18991404796643244,0.2854331711771638,0.7462037053041676,0.27916847128230216,nan,nan,3.3172801285806854,0.2820367162398579
512,16,2,True,False,False,False,0.02070486545562744,0.00300585634528647,1.0,0.0,0.31134935611535425,0.6226987122307085,nan,nan,nan,nan
512,16,2,False,True,True,True,0.0104994535446167,0.0008055328852667448,0.9922516852492704,0.015872189904011468,0.0013409747404805922,0.0029511460301824824,nan,nan,8.114811775687205,1.4877195411790123
512,16,2,False,True,True,False,0.015767955780029298,0.0022887525231111566,0.9914826622292846,0.017120563102885056,0.0013653267442931007,0.0027225338143716457,nan,nan,nan,nan
512,16,2,False,True,False,True,0.01961350440979004,0.0029836410901459562,0.2251430165967673,0.25050689157793243,0.2173174647590208,0.20499927696340633,nan,nan,3.229172439778897,0.19248688291419655
512,16,2,False,True,False,False,0.024372243881225587,0.0035170278503757458,1.0,0.0,0.0,0.0,nan,nan,nan,nan
512,16,2,False,False,True,True,0.015084576606750489,0.0039269015149714865,0.9906804994942073,0.020772914086619774,0.9336080581003585,0.762350705066177,nan,nan,8.141937467778217,1.514762481805566
512,16,2,False,False,True,False,0.02961423397064209,0.01823072235330493,0.9231091994392655,0.10738187314565437,0.8097045586238361,0.7315775634096248,nan,nan,nan,nan
512,16,2,False,False,False,True,0.01905827522277832,0.00458828412110317,-0.0182119900474364,0.025659371615639734,0.8131353770552419,0.13326632950658182,nan,nan,3.3738262941260095,0.21977309907721132
512,16,2,False,False,False,False,0.022979068756103515,0.002216739172169062,1.0,0.0,0.9340480683460628,0.7626470542267072,nan,nan,nan,nan
512,16,3,True,True,True,True,0.01075882911682129,0.0007331604899585059,1.0,0.0,0.003308139611832143,0.0027010846822921775,nan,nan,6.252715930394931,0.5499647390972717
512,16,3,True,True,True,False,0.016872429847717287,0.0012652877247757652,1.0,0.0,0.003308139611832143,0.0027010846822921775,nan,nan,nan,nan
512,16,3,True,True,False,True,0.015141916275024415,0.0052528533386894845,0.9324985672931255,0.09330965606389341,0.03496739606323891,0.04792752019337982,nan,nan,2.783818483975754,0.196884145001575
512,16,3,True,True,False,False,0.02205624580383301,0.0034175075116419625,1.0,0.0,0.0027567830098601887,0.00275678300985977,nan,nan,nan,nan
512,16,3,True,False,True,True,0.015526556968688964,0.005725387230922729,0.7272384132235036,0.3341004043139295,0.8528342635021936,0.45736419565481945,nan,nan,5.922921962551319,0.4904604956188428
512,16,3,True,False,True,False,0.04946935176849365,0.04144981293390246,0.7276168093389734,0.33366952093699104,0.8527391478840052,0.4574663196324076,nan,nan,nan,nan
512,16,3,True,False,False,True,0.02446441650390625,0.011128626100560686,0.2671722738500935,0.0499290334873279,0.9864541079867146,0.2010635790647123,nan,nan,2.9303084321777626,0.15085625584713377
512,16,3,True,False,False,False,0.04947359561920166,0.025463742475657088,0.6985253147562147,0.2916205980796473,0.7980327103111072,0.4427346984355363,nan,nan,nan,nan
512,16,3,False,True,True,True,0.014969706535339355,0.004976545196825188,0.9605486600939596,0.06442777870746509,0.006076900188965837,0.007291162891640007,nan,nan,6.540287425203374,0.9921615425719436
512,16,3,False,True,True,False,0.03095290660858154,0.018035975221144585,0.8797948541229175,0.17455036062786014,0.018367823932810504,0.02819755674122373,nan,nan,nan,nan
512,16,3,False,True,False,True,0.021872782707214357,0.0038734474434904244,0.217736601989242,0.10094998910632491,0.15382865497805542,0.10801535757158134,nan,nan,2.777467201378223,0.15283486021024575
512,16,3,False,True,False,False,0.03782532215118408,0.0059432810260177885,1.0,0.0,0.004962209417748005,0.0016540698059158618,nan,nan,nan,nan
512,16,3,False,False,True,True,0.025945234298706054,0.0060915456140933424,0.48002262710912513,0.26313142952630264,0.7468402330728833,0.3497847980899375,nan,nan,6.4821360813748115,0.9898450255694666
512,16,3,False,False,True,False,0.07203834056854248,0.02104921976474108,0.48295628287295206,0.2398613751787695,0.8624531672633247,0.3046594982077311,nan,nan,nan,nan
512,16,3,False,False,False,True,0.02413442134857178,0.005634226299277385,0.005308259783029479,0.038752284681148344,0.8432697615596225,0.05800008668096098,nan,nan,2.9033854903706393,0.15644947179352697
512,16,3,False,False,False,False,0.04519510269165039,0.015685087082529543,0.8132855691448239,0.25381340233050986,1.0211194501268959,0.37771435279786075,nan,nan,nan,nan
512,16,4,True,True,True,True,0.011938977241516113,0.0008452556278839222,1.0,0.0,0.0,0.0,nan,nan,6.344394540002329,1.0363868865307024
512,16,4,True,True,True,False,0.019338655471801757,0.0008870607357231448,1.0,0.0,0.0,0.0,nan,nan,nan,nan
512,16,4,True,True,False,True,0.017809128761291503,0.005866416140685245,0.907819849145031,0.13725789920692508,0.05695456839711573,0.09185478882604485,nan,nan,2.45388744049724,0.11787279013563948
512,16,4,True,True,False,False,0.02869753837585449,0.00562159137655537,1.0,0.0,0.0,0.0,nan,nan,nan,nan
512,16,4,True,False,True,True,0.020809102058410644,0.004618852731542832,0.4811907645612358,0.26000727792720574,0.7576558188704363,0.3214925994375024,nan,nan,5.875188408687271,0.9301328862268532
512,16,4,True,False,True,False,0.0820314884185791,0.03304877144728731,0.4842339235428672,0.25833286263204064,0.7693435839743934,0.31660238990891865,nan,nan,nan,nan
512,16,4,True,False,False,True,0.022412872314453124,0.005761627810565775,0.22389619844910097,0.06383126317985179,0.846924601254001,0.08273449161866775,nan,nan,2.7120490421178274,0.20181481474583784
512,16,4,True,False,False,False,0.09536468982696533,0.028204478072643185,0.4276566506713723,0.20455015635895757,0.7134373106298831,0.21500380170258374,nan,nan,nan,nan
512,16,4,False,True,True,True,0.019938945770263672,0.0071930117084609965,0.8988081979841887,0.16224251189658945,0.036098413023662505,0.08711732899400616,nan,nan,6.094322966535871,0.8803656722722142
512,16,4,False,True,True,False,0.06738035678863526,0.037073356186049095,0.7400252896684942,0.2133553154506762,0.0658649225594965,0.0868272972980163,nan,nan,nan,nan
512,16,4,False,True,False,True,0.03492217063903809,0.010652823106590987,0.15751966659842867,0.09566691329493113,0.20100078542065503,0.04993357986263742,nan,nan,2.4646225760474407,0.06376972633492844
512,16,4,False,True,False,False,0.05310721397399902,0.01844583658594267,0.9701295504565689,0.08961134863029334,0.04892136010107585,0.14676408030322757,nan,nan,nan,nan
512,16,4,False,False,True,True,0.026150608062744142,0.00652076510247599,0.35978532013499837,0.17895308671152121,0.7457446816716854,0.21669010648457496,nan,nan,6.038387656091697,0.8381803914741845
512,16,4,False,False,True,False,0.10161502361297607,0.03191019447607811,0.28833658579186844,0.14464756115018004,0.6810575051281658,0.206277215340535,nan,nan,nan,nan
512,16,4,False,False,False,True,0.02726924419403076,0.005651732918495551,0.023736046450274734,0.06580056159086367,0.7589375512795266,0.04916175424791204,nan,nan,2.7457625068263196,0.15792787000697836
512,16,4,False,False,False,False,0.06746473312377929,0.02561912867207235,0.6641749685493459,0.19666800589798317,0.7748214253399841,0.2579361328598033,nan,nan,nan,nan
2048,16,2,True,True,True,True,0.015335321426391602,0.00429631345014066,1.0,0.0,0.0,0.0,6.637950847158654,0.9039727300597441,8.296417044044599,2.010539070218539
2048,16,2,True,True,True,False,0.023706459999084474,0.00106913630846681,1.0,0.0,0.0,0.0,6.637950847158654,0.9039727300597441,nan,nan
2048,16,2,True,True,False,True,0.028780603408813478,0.013753760738699005,0.9766450314560535,0.024111027463908485,0.007854038567579203,0.007244821305258445,nan,nan,3.242158527466954,0.2459765654978253
2048,16,2,True,True,False,False,0.034409403800964355,0.005362577561588183,1.0,0.0,0.0,0.0,nan,nan,nan,nan
2048,16,2,True,False,True,True,0.017488932609558104,0.0009914174108667123,1.0,0.0,0.778373390288386,0.7783733902883856,nan,nan,8.309240398305311,2.014421306317983
2048,16,2,True,False,True,False,0.026030492782592774,0.0018080189726193245,1.0,0.0,0.778373390288386,0.7783733902883856,nan,nan,nan,nan
2048,16,2,True,False,False,True,0.03204357624053955,0.004995367748231026,0.10927457608742548,0.1239194522187351,0.922232399196713,0.12405068065579754,nan,nan,3.3291185075434826,0.2747796653427793
2048,16,2,True,False,False,False,0.04455137252807617,0.003526797258742201,1.0,0.0,0.4670240341730317,0.7133909959871864,nan,nan,nan,nan
2048,16,2,False,True,True,True,0.018508338928222658,0.0022410667267106004,0.9920723335186343,0.01631696112361296,0.0007564209941619624,0.0014885442019094495,nan,nan,8.089383291935862,1.4977442114176647
2048,16,2,False,True,True,False,0.02762184143066406,0.0030497432392278382,0.9911123727123294,0.017795770276406934,0.00034525824908861826,0.0006692414366167463,nan,nan,nan,nan
2048,16,2,False,True,False,True,0.05039746761322021,0.017073415242987222,0.18325058313994055,0.2633070287668488,0.1583142800594222,0.19926879180692156,nan,nan,3.252465663142337,0.18209972100586982
2048,16,2,False,True,False,False,0.052274465560913086,0.00836795812856615,1.0,0.0,0.0,0.0,nan,nan,nan,nan
2048,16,2,False,False,True,True,0.028197169303894043,0.012088004220556248,0.9920601059914326,0.016512629967210875,0.9370564733329475,0.7589814543966423,nan,nan,8.100714805716482,1.5102431795705193
2048,16,2,False,False,True,False,0.054334044456481934,0.027657810973203023,0.989505183993662,0.022228503398475544,0.9381504911846988,0.757650422136283,nan,nan,nan,nan
2048,16,2,False,False,False,True,0.03600008487701416,0.009518291145788588,-0.02032920798364146,0.016514216551918887,0.8700549905203996,0.11606824632379073,nan,nan,3.3515964133709923,0.22154405880353353
2048,16,2,False,False,False,False,0.04917862415313721,0.004290814072299688,1.0,0.0,0.778373390288386,0.7783733902883856,nan,nan,nan,nan
2048,16,3,True,True,True,True,0.018591761589050293,0.0011873528190385735,1.0,0.0,0.0008282369387477768,0.0006762526286853645,5.44284758033976,0.6468798950940454,6.221199694713964,0.5524975866369518
2048,16,3,True,True,True,False,0.03200688362121582,0.0010054938431821945,1.0,0.0,0.0008282369387477768,0.0006762526286853645,5.44284758033976,0.6468798950940454,nan,nan
2048,16,3,True,True,False,True,0.02505488395690918,0.003938911128408615,0.9367977091994728,0.09065664202835437,0.03193769763782821,0.05073254878481092,nan,nan,2.7733403099128453,0.20171182611882466
2048,16,3,True,True,False,False,0.04627079963684082,0.005725354439954303,1.0,0.0,0.0008282369387477768,0.0006762526286853645,nan,nan,nan,nan
2048,16,3,True,False,True,True,0.024215173721313477,0.0066108070003928505,0.861539626791768,0.2769207817132634,0.7849260417159681,0.5340171678911892,5.662273808107866,0.6267938763832768,6.063679591376382,0.6058552782911618
2048,16,3,True,False,True,False,0.04932713508605957,0.03182452540662044,0.8615539639997941,0.27689212534501567,0.7855380285773508,0.5339377094371882,5.6625466227779535,0.6255093057181877,nan,nan
2048,16,3,True,False,False,True,0.048122715950012204,0.026430765670441073,0.27697098452248425,0.04759357948971213,0.9578752380771896,0.15851227970221055,nan,nan,2.8988120742576067,0.15962579409870056
2048,16,3,True,False,False,False,0.09208216667175292,0.01786995614048178,0.605185921814995,0.25448954859217976,0.9409992420687612,0.2853920243118436,nan,nan,nan,nan
2048,16,3,False,True,True,True,0.031032681465148926,0.021872027066072077,0.9700316883054052,0.05398938389839933,0.0031257333825956994,0.005309362400969474,nan,nan,6.513310225415348,0.9772533655798331
2048,16,3,False,True,True,False,0.05113534927368164,0.02968397194753556,0.9662705971716884,0.060943918432335195,0.003793516949210881,0.005173276681536764,nan,nan,nan,nan
2048,16,3,False,True,False,True,0.05256190299987793,0.018676410128955035,0.2505217877522257,0.1265678129596293,0.18667350463656252,0.12039425251479742,nan,nan,2.806493619625002,0.15466551290368355
2048,16,3,False,True,False,False,0.07605414390563965,0.0076287025456729775,1.0,0.0,0.0011043159183305759,0.0005521579591643766,nan,nan,nan,nan
2048,16,3,False,False,True,True,0.04974510669708252,0.020285054239373847,0.5713038206181248,0.31278849551230326,0.778803208971839,0.32429521837791425,nan,nan,6.462130844792429,0.9500628644029714
2048,16,3,False,False,True,False,0.12050361633300781,0.04426390587115115,0.5985544639369327,0.3302558515127813,0.8141707130679755,0.3424115828152615,nan,nan,nan,nan
2048,16,3,False,False,False,True,0.044322848320007324,0.005612173653441114,0.00021693782221497167,0.03739807512980862,0.8545382527845501,0.0654141491101979,nan,nan,2.884444473706048,0.18811304808598564
2048,16,3,False,False,False,False,0.10288310050964355,0.02180709061152909,0.7076317352752162,0.2558190348907734,0.8239688507621334,0.5240458261894849,nan,nan,nan,nan
2048,16,4,True,True,True,True,0.0240908145904541,0.006563231020418229,0.9631801591775824,0.11045952246725262,0.030758569297571176,0.09227570789271351,4.82266464522754,0.481513960806026,6.255792194154969,1.0966677950561952
2048,16,4,True,True,True,False,0.04941427707672119,0.034410783075933565,0.9630756922329748,0.11077292330107545,0.030372997568605,0.09111899270581499,4.8223426850219395,0.48156676453903013,nan,nan
2048,16,4,True,True,False,True,0.03169629573822021,0.005227698801657509,0.9366819047290663,0.09327830188144094,0.012426802660311412,0.009580827913482573,nan,nan,2.481053007418877,0.15117081585207875
2048,16,4,True,True,False,False,0.06490890979766846,0.018881810380096457,1.0,0.0,0.0,0.0,nan,nan,nan,nan
2048,16,4,True,False,True,True,0.0380094051361084,0.007879912672312061,0.4597535424392036,0.274267637939616,0.8426773774800544,0.19504161854557775,nan,nan,5.807073300586202,0.9851416971482165
2048,16,4,True,False,True,False,0.11591737270355225,0.0459985865062619,0.4602407924983214,0.2740225411764449,0.8415838537460314,0.19476383373396636,nan,nan,nan,nan
2048,16,4,True,False,False,True,0.04810400009155273,0.018758728919511285,0.20214028755466526,0.06547715532962224,0.8142059447436303,0.09290292531661896,nan,nan,2.692159066417438,0.2085528437111806
2048,16,4,True,False,False,False,0.15204148292541503,0.033824099851643294,0.41042531353533357,0.21992485012534999,0.7542112338423472,0.18594708127157777,nan,nan,nan,nan
2048,16,4,False,True,True,True,0.04059178829193115,0.019667948980738374,0.9326589192978828,0.09821179320300831,0.007558663360179177,0.011346562303831572,nan,nan,6.05270104661684,0.8856018652211752
2048,16,4,False,True,True,False,0.10352602005004882,0.05299087504998928,0.8601228370651098,0.14483573867493627,0.012758738061722816,0.011199486752099188,nan,nan,nan,nan
2048,16,4,False,True,False,True,0.06322302818298339,0.02517362794502641,0.2106599304737285,0.11098334960916642,0.21218349773359155,0.08871903768233858,nan,nan,2.442221632985432,0.12762368228523305
2048,16,4,False,True,False,False,0.1009484052658081,0.015224325125035982,0.9690742879230614,0.09277713623081578,0.06652397481545089,0.19957192444635266,nan,nan,nan,nan
2048,16,4,False,False,True,True,0.05490555763244629,0.01611926037994481,0.33318243359256405,0.11506190088714395,0.586385781903861,0.07043236706874342,nan,nan,5.962389218732433,0.8459691677133562
2048,16,4,False,False,True,False,0.1583104133605957,0.047946827810977914,0.3464713538030077,0.15614939659450242,0.5575981393074622,0.13292914391739163,nan,nan,nan,nan
2048,16,4,False,False,False,True,0.06695492267608642,0.026861380924022224,0.010680907845563336,0.06735626694003727,0.7477214863442663,0.08606087722183713,nan,nan,2.6741039851716186,0.15941577607072865
2048,16,4,False,False,False,False,0.1353929042816162,0.03262331288244445,0.6553293786205843,0.2524159419873914,0.8854153280777446,0.23709414156743833,nan,nan,nan,nan
