n,p,K,allinformative,balanced,constrained,fit_constrained,timemean,timesd,arimean,arisd,avglogpropmean,avglogpropstd,avgmeanmean,avgmeanstd,avgcovmean,avgcovstd
512,2,2,True,False,True,True,0.01199493408203125,0.003977828194666411,0.7408794506311492,0.398044076997766,0.4362433964208682,0.5586486675776564,2.150818623910988,0.6303678954506297,3.1451909794413138,1.903683333617212
512,2,2,True,False,True,False,0.018705201148986817,0.010871844907545529,0.7728894385366385,0.34403392119286086,0.4191504611992656,0.545857180851589,2.1453968021277015,0.6328294083140495,nan,nan
512,2,2,True,False,False,True,0.013704538345336914,0.0031088837345207253,0.27887831424376086,0.4068868214347237,0.6429516726442637,0.3963576753422115,nan,nan,1.7977305149258977,0.5404680729707306
512,2,2,True,False,False,False,0.025581955909729004,0.01102575000918363,0.8404512708654522,0.3076383595357896,0.4291300586115641,0.6272260182839122,2.174051339808946,0.6868345232455749,nan,nan
512,2,2,False,True,True,True,0.013229799270629884,0.0029878845557932535,0.34581847146688405,0.3864721411020102,0.03323918487498186,0.023627474400999125,nan,nan,1.8513441364103156,0.56425553125563
512,2,2,False,True,True,False,0.01726229190826416,0.004145564149862823,0.35024446971833184,0.37855831007939617,0.03738868112030601,0.023175372426152436,nan,nan,nan,nan
512,2,2,False,True,False,True,0.018976783752441405,0.007679063575237832,0.21470683370194416,0.28996811875875694,0.41375375508223866,0.29124339079884415,nan,nan,1.9353963784887724,0.830549826080648
512,2,2,False,True,False,False,0.036153984069824216,0.019845484070587754,0.7112467881296073,0.3115976590735427,0.023497748911772285,0.04738691957122325,nan,nan,nan,nan
512,2,2,False,False,True,True,0.015960049629211426,0.0040297912923700175,0.3198954239934739,0.3565640628621153,0.8220942173293244,0.34792662390830725,nan,nan,1.8953673040293453,0.5172678943904881
512,2,2,False,False,True,False,0.02447953224182129,0.010331530285498334,0.37541002599366846,0.3408269912031594,0.8394632188854245,0.35676818845942065,nan,nan,nan,nan
512,2,2,False,False,False,True,0.01578412055969238,0.0054109109881479885,0.15550817348493337,0.2491377676324056,0.9518228829629265,0.4836732238071058,nan,nan,1.7600630830532804,0.5081555214964768
512,2,2,False,False,False,False,0.027662372589111327,0.009909415813609913,0.6823516405998704,0.35704180118730783,0.7820023239535385,0.6820252830989993,nan,nan,nan,nan
512,2,3,True,True,True,True,0.015114903450012207,0.006938555255549054,0.8101991362952801,0.17985047198567833,0.05890441869727394,0.11023662825923881,1.8636929403186862,0.4139345915646952,2.073303225623575,1.1801737385434452
512,2,3,True,True,True,False,0.021893930435180665,0.012435381929011335,0.8063460672373489,0.18715789816752823,0.06335092047613072,0.12417719103529737,1.8588274429655924,0.4130644661549322,nan,nan
512,2,3,True,True,False,True,0.021823835372924805,0.01008043184073868,0.4895200504619866,0.2858901522703433,0.2257339457211441,0.1343854978719583,nan,nan,1.7602934380110153,0.6570935637235251
512,2,3,True,True,False,False,0.03501658439636231,0.013361857596257808,0.8927161201906546,0.09983748794864729,0.007989898675095579,0.006243952247840308,1.8760340057536062,0.4646435617453028,nan,nan
512,2,3,True,False,True,True,0.019827747344970705,0.004682168368158427,0.4989518222556016,0.32943067783398444,0.594254920595578,0.4074489918892192,nan,nan,2.0762888393284857,1.183121311069649
512,2,3,True,False,True,False,0.03174688816070557,0.013676997125187189,0.5419707973902963,0.3413245954064946,0.536488296106876,0.41363383520598784,nan,nan,nan,nan
512,2,3,True,False,False,True,0.019523239135742186,0.006445959663851228,0.2338316072328158,0.30233521674968666,0.6389152075014065,0.23424220159109546,nan,nan,1.672531246237345,0.6196588209271833
512,2,3,True,False,False,False,0.04363293647766113,0.015781955746543574,0.6394054744832952,0.32840921354612157,0.4597707659291889,0.43014381488005476,nan,nan,nan,nan
512,2,3,False,True,True,True,0.015629100799560546,0.002283233670912578,0.3714075436670498,0.2618954811404649,0.11461971761005393,0.06676601841292906,nan,nan,2.4819369884341707,1.441781630671837
512,2,3,False,True,True,False,0.022881269454956055,0.003689413176754002,0.37197137637015254,0.26357842901843453,0.11377048001125814,0.06561210363502615,nan,nan,nan,nan
512,2,3,False,True,False,True,0.01622188091278076,0.002805524769154452,0.26977680415232064,0.1410127612371165,0.2874781364870366,0.14690719534924854,nan,nan,1.5437192306757728,0.44318769173309824
512,2,3,False,True,False,False,0.03612923622131348,0.014910259684894879,0.5847293475686466,0.3263059771089312,0.20585016649520244,0.21762046457682233,nan,nan,nan,nan
512,2,3,False,False,True,True,0.019076967239379884,0.00331681697353988,0.20540353562949337,0.15007291359769864,0.8234974665745766,0.1318362221719185,nan,nan,2.4633624505748744,1.460257061609999
512,2,3,False,False,True,False,0.027437520027160645,0.004928864336114423,0.21635114668290495,0.1745075466698316,0.8249422565113095,0.1431181069114586,nan,nan,nan,nan
512,2,3,False,False,False,True,0.020095133781433107,0.005133261456244084,0.10975376868867066,0.1803280804097677,0.755051075719819,0.1440269467680339,nan,nan,1.6156243069299117,0.6543545269304806
512,2,3,False,False,False,False,0.03195643424987793,0.010752839816750246,0.3261784161488134,0.24926296042519486,0.8397347857964826,0.2537113532649497,nan,nan,nan,nan
512,2,4,True,True,True,True,0.013759756088256836,0.0026226092667967424,0.8034458151674879,0.22791348189514293,0.041350803009549915,0.06324580919407533,1.703016512032334,0.32868888597006907,1.9708277512377426,0.678684080170322
512,2,4,True,True,True,False,0.019887638092041016,0.004608568191098495,0.8053264804226385,0.22866276496735455,0.038476477474376256,0.06057737691901459,1.7037068145889456,0.327488012826958,nan,nan
512,2,4,True,True,False,True,0.02519259452819824,0.006930237532008413,0.4764915525879195,0.1750781165654502,0.23339587882412088,0.0963094960064683,nan,nan,1.883495346162531,0.7034570443565842
512,2,4,True,True,False,False,0.049462509155273435,0.02092832512982282,0.7405945541002354,0.19669364028473693,0.16342045166610258,0.2453286381413055,nan,nan,nan,nan
512,2,4,True,False,True,True,0.015514779090881347,0.004468800429392841,0.48533285355169964,0.341542571393296,0.4994829158538524,0.3543057144006447,1.8912941517118314,0.4952947110438901,1.966964795599004,0.6759591795021367
512,2,4,True,False,True,False,0.025577831268310546,0.008104555328182142,0.4842949316490679,0.34279815893520854,0.4970821971648999,0.348525029926045,nan,nan,nan,nan
512,2,4,True,False,False,True,0.020208263397216798,0.003433458675114291,0.2231103702247367,0.2746603524819236,0.592949589446592,0.17310079332884692,nan,nan,1.8062781887143096,0.7002768446664069
512,2,4,True,False,False,False,0.038639402389526366,0.011542423140649464,0.4838977142210525,0.3277831458174664,0.4853524383348404,0.24974584512669062,nan,nan,nan,nan
512,2,4,False,True,True,True,0.017354393005371095,0.0026651501275666285,0.3887900856026274,0.2471550582577001,0.09357865525569586,0.0812704619272943,nan,nan,2.290516919139806,1.2220378505563114
512,2,4,False,True,True,False,0.03172461986541748,0.015259800790255445,0.41682648250705584,0.2531981187055476,0.11245145234995546,0.1045296941555755,nan,nan,nan,nan
512,2,4,False,True,False,True,0.027403712272644043,0.010243363369781927,0.28029982252158075,0.16919377789836482,0.34842359606489715,0.1595829799503434,nan,nan,1.6476719385026697,0.5135958287415261
512,2,4,False,True,False,False,0.06939926147460937,0.027539757387292852,0.6901352172749464,0.22609817110701935,0.18670750907992975,0.2204947695361246,nan,nan,nan,nan
512,2,4,False,False,True,True,0.01890242099761963,0.004570143159406779,0.21052732426807577,0.1012728442477184,0.7986514751003388,0.13355276796508112,nan,nan,2.3114147092008417,1.10312662028451
512,2,4,False,False,True,False,0.02957577705383301,0.008284960628183315,0.20582688664707122,0.10611702923569567,0.7981237450293329,0.13433169276329254,nan,nan,nan,nan
512,2,4,False,False,False,True,0.01958937644958496,0.005642013820306971,0.09359156637474933,0.10451825302466275,0.7060044100157531,0.0546965452002515,nan,nan,1.6601669183618875,0.41143938426992155
512,2,4,False,False,False,False,0.038989019393920896,0.011547701718321608,0.3611593109358166,0.2659991697873907,0.7945150518769638,0.17816075023088634,nan,nan,nan,nan
2048,2,2,True,True,True,True,0.019910240173339845,0.009810054421341282,0.8002467241681306,0.35027688766828297,0.011164952837690062,0.021150727038123804,2.1050321746495544,0.6585163960816499,3.1162611175490724,1.9428087319203493
2048,2,2,True,True,True,False,0.026404356956481932,0.018726448329403483,0.7987587581376424,0.351080584626067,0.012283598010266406,0.020523044189374826,2.1052555831191997,0.658278355374907,nan,nan
2048,2,2,True,True,False,True,0.022247910499572754,0.0036556664868579994,0.362385228293553,0.411354350787075,0.2865648241457088,0.26884873278893184,nan,nan,2.2054740286545087,1.261326009029759
2048,2,2,True,True,False,False,0.03762109279632568,0.011321300615268308,0.8857312353812017,0.1557203124571994,0.0033472740924359737,0.006267530729174575,2.0928605757411036,0.6571350706821797,nan,nan
2048,2,2,True,False,True,True,0.025537919998168946,0.01171624876806272,0.7982775552511169,0.3247577834727661,0.6107227043594129,0.6406929320254591,2.194233362429455,0.6089584397960718,3.133386307638719,1.9224180406584668
2048,2,2,True,False,True,False,0.029760193824768067,0.01688062777363782,0.798725420656307,0.32477240699675125,0.6130817333811054,0.642361861912702,2.1950269057169374,0.608648791222791,nan,nan
2048,2,2,True,False,False,True,0.02396523952484131,0.006081433226033491,0.28559980027586074,0.4191483128287369,0.6647261988317725,0.41485623927761794,nan,nan,1.78023704442875,0.5255432450264114
2048,2,2,True,False,False,False,0.03714733123779297,0.009340232614686856,0.8400490490223472,0.31881730581882123,0.2593384079082899,0.5242549005438203,2.1165233454619545,0.686351630205426,nan,nan
2048,2,2,False,True,True,True,0.024668407440185548,0.006462482504378803,0.33972326808219366,0.3844339074339642,0.031070060230831347,0.03424487152726636,nan,nan,1.8249310552243454,0.5582339519139579
2048,2,2,False,True,True,False,0.029290318489074707,0.007324954450317278,0.35536524970656913,0.374151752143065,0.0315109211941211,0.033467462572219345,nan,nan,nan,nan
2048,2,2,False,True,False,True,0.028140449523925783,0.008236922170381692,0.17217471600192005,0.27363438467045714,0.4129072238906809,0.31930321754104857,nan,nan,1.6494755430794783,0.574449640002094
2048,2,2,False,True,False,False,0.04227437973022461,0.012331727330941422,0.5611605921655973,0.40982619356800115,0.13790294827461694,0.25104384436124755,nan,nan,nan,nan
2048,2,2,False,False,True,True,0.029519414901733397,0.01024243823984131,0.3229111202457611,0.36193013573305444,0.8730321575956962,0.35661977882680995,nan,nan,1.9030153097030973,0.5364519972671224
2048,2,2,False,False,True,False,0.038032937049865725,0.015201474426408127,0.3204231914422057,0.3605397548024948,0.8729713665202052,0.3591517747380007,nan,nan,nan,nan
2048,2,2,False,False,False,True,0.02568988800048828,0.004462400322209491,0.13484664183610587,0.289852424205453,0.9063947006230452,0.3109813720639593,nan,nan,1.7793932857909867,0.6091511407209187
2048,2,2,False,False,False,False,0.04823260307312012,0.018259068342819876,0.6699164782154471,0.38297472938003474,0.7826885197187232,0.6633185917787027,nan,nan,nan,nan
2048,2,3,True,True,True,True,0.027344489097595216,0.015425822799580874,0.8063175329532459,0.19441968553169844,0.1024061595565019,0.19475158840351955,1.8659067924602621,0.461024636536391,2.0541978714806066,1.184200405509137
2048,2,3,True,True,True,False,0.037502098083496097,0.026738104002035547,0.8030978411499718,0.19981002360614084,0.09710595414927602,0.1819898722512995,1.8689839696117052,0.46215219198824353,nan,nan
2048,2,3,True,True,False,True,0.034166932106018066,0.014784642109047603,0.4500355642876627,0.22407770658399737,0.31696452565100397,0.1518609165801194,nan,nan,1.6611113903249664,0.5125490285416622
2048,2,3,True,True,False,False,0.062250399589538576,0.029282094507991612,0.8319342141398767,0.16101387713622042,0.04641492687354304,0.11805105450865909,1.8196741080224026,0.555348185790333,nan,nan
2048,2,3,True,False,True,True,0.03269350528717041,0.01017844135591929,0.5121457495996158,0.3247428450651152,0.5968540094988914,0.415886135922931,2.2221456520743637,0.7407273904536102,2.0522400118817377,1.1956141388849455
2048,2,3,True,False,True,False,0.04846112728118897,0.022211608627976314,0.5101140920650655,0.32502798365052576,0.592378477304335,0.4127028496132713,nan,nan,nan,nan
2048,2,3,True,False,False,True,0.037393951416015626,0.015196175474587504,0.26690779500943346,0.33525355451578603,0.6602649178416831,0.2403060258073284,nan,nan,1.7355439202885432,0.64139563286446
2048,2,3,True,False,False,False,0.08189222812652588,0.027853920931873007,0.6454611057147007,0.3204513819519763,0.47361077048329436,0.4602333952917588,nan,nan,nan,nan
2048,2,3,False,True,True,True,0.031096482276916505,0.006814851328029103,0.3752525928141524,0.2617313634693584,0.08324737967061821,0.07322037467991753,nan,nan,2.4711215263418156,1.4604579495772345
2048,2,3,False,True,True,False,0.039624714851379396,0.009468422569570872,0.3746387962474084,0.2610127180832383,0.07723160965377013,0.06730133410669642,nan,nan,nan,nan
2048,2,3,False,True,False,True,0.0314730167388916,0.008974482398499054,0.2129444098442752,0.11909225762817317,0.3330116731244215,0.12495076235632555,nan,nan,1.4630679098735448,0.4288437483696903
2048,2,3,False,True,False,False,0.07333059310913086,0.03199898601660532,0.6431290060121782,0.3571168613223446,0.10759055751731009,0.16212103457114016,nan,nan,nan,nan
2048,2,3,False,False,True,True,0.0322845458984375,0.005030948155309348,0.17600782701562076,0.09221066981015075,0.8347942284824106,0.16504657539583603,nan,nan,2.4618259225900703,1.4622678113867695
2048,2,3,False,False,True,False,0.04380390644073486,0.006148348064706664,0.17578063079698386,0.09270233108097754,0.8072919585387544,0.16266368478999074,nan,nan,nan,nan
2048,2,3,False,False,False,True,0.03187503814697266,0.010437036350950375,0.06368129599543096,0.1070378221835127,0.7619038924696092,0.08670513530845031,nan,nan,1.6935142889413028,0.7219530207312223
2048,2,3,False,False,False,False,0.056476283073425296,0.01795298638054122,0.30480150978820963,0.26429411459261276,0.8174800596700796,0.23513707850707155,nan,nan,nan,nan
2048,2,4,True,True,True,True,0.02591843605041504,0.007790946345389146,0.8044524857707032,0.21744966519562214,0.01615976003226367,0.022162790657319423,1.677121036382168,0.3352350269447573,1.9439354180231008,0.6835255820509761
2048,2,4,True,True,True,False,0.03707776069641113,0.012737457601582963,0.8042141032360689,0.2191368242824812,0.014812636554746217,0.019280585211017016,1.6762453176209742,0.3361520503450027,nan,nan
2048,2,4,True,True,False,True,0.066322922706604,0.02592931677049715,0.4875322280613664,0.17374949678111315,0.22918940938603086,0.099472073212778,nan,nan,1.9603571689599666,0.6558319205234158
2048,2,4,True,True,False,False,0.09301531314849854,0.0241404159499017,0.722199403836197,0.22914975307075755,0.1347376484081126,0.17494424785662602,nan,nan,nan,nan
2048,2,4,True,False,True,True,0.03167521953582764,0.010809425682234893,0.556043390230747,0.36403752636097036,0.42604026641633697,0.3737112765223812,1.8713409099259166,0.42167192714141344,1.9565540669883965,0.656555696333547
2048,2,4,True,False,True,False,0.05209450721740723,0.027820282881038962,0.5525088965321153,0.36006799833989656,0.5106987231201023,0.36474073118660433,1.8446729451116055,0.44142429817631856,nan,nan
2048,2,4,True,False,False,True,0.04550292491912842,0.015698169923382636,0.28435807326490525,0.35021499766318465,0.6481048086745943,0.19815825216197694,nan,nan,1.7808687373005558,0.6369063154855485
2048,2,4,True,False,False,False,0.07388055324554443,0.01890473733280559,0.4720165032475796,0.3580552986863469,0.6404092377119797,0.24058958262477867,nan,nan,nan,nan
2048,2,4,False,True,True,True,0.03145368099212646,0.005784099111538719,0.38543594248478813,0.25000737466861084,0.08641937434584455,0.07636718671326471,nan,nan,2.309966508794441,1.2527298503999633
2048,2,4,False,True,True,False,0.04536728858947754,0.009194102732997042,0.3850954070665379,0.250531849564752,0.08420852608653723,0.07688073277796352,nan,nan,nan,nan
2048,2,4,False,True,False,True,0.059902739524841306,0.027322496530379697,0.3109538189096069,0.15730091226131843,0.29495307658334324,0.0855134718358017,nan,nan,1.5800381470118916,0.5043468266469935
2048,2,4,False,True,False,False,0.09976253509521485,0.04110369998219583,0.5035944221353853,0.25828338128571826,0.27427991878553737,0.27920392707070407,nan,nan,nan,nan
2048,2,4,False,False,True,True,0.033965897560119626,0.005280876505461871,0.19238680682216203,0.0935548584988293,0.7219532419760404,0.11261172431177224,nan,nan,2.2687459632386284,1.0961287455591298
2048,2,4,False,False,True,False,0.05376567840576172,0.014401084710930401,0.19266234947339203,0.09632248116962505,0.7424642899044277,0.1327526382042888,nan,nan,nan,nan
2048,2,4,False,False,False,True,0.047966957092285156,0.02828969855102277,0.06499366158006556,0.08958799513375425,0.739525030979455,0.05696115404312917,nan,nan,1.6170775896009146,0.45804237688460964
2048,2,4,False,False,False,False,0.07689988613128662,0.02984472772518021,0.4144296094719054,0.32822970162859905,0.8342118716264098,0.19921562666021597,nan,nan,nan,nan
